30210N1_1_215 ;N30210-DIN_PHILIPPEVIL                                                                                                                                                                                                                                         ;DIN_PHILIPPEVIL                                                                                                                                                                                                                                         ;DINANT_CENTRE                                          ;         1;U    ;142N1_3                       ;3142N1_414     ;N142-DINANT_CENTRE                                          ;         1
30295A1_2_321 ;A30295-BOECHOUT_N10                                                                                                                                                                                                                                            ;BOECHOUT_N10                                                                                                                                                                                                                                            ;BOECHOUT                                               ;         1;U    ;114A1_2                       ;2114A1_312     ;A114-BOECHOUT                                               ;         1
30296O1_0     ;O30296-KORTRIJK_EAST                                                                                                                                                                                                                                           ;KORTRIJK_EAST                                                                                                                                                                                                                                           ;ZONNEBEKE                                              ;         1;U    ;338O1_0                       ;1338O1_213     ;O338-ZONNEBEKE                                              ;         1
30373G1_1_321 ;G30373-ERE_HOFTERLOKERENST                                                                                                                                                                                                                                     ;ERE_HOFTERLOKERENST                                                                                                                                                                                                                                     ;AALST_HOFTERLOKERENSTR                                 ;         1;U    ;432G1_1                       ;1432G1_214     ;G432-AALST_HOFTERLOKERENSTR                                 ;         1
30114B1_1_121 ;B30114-WSL_R_DES_FLORA                                                                                                                                                                                                                                         ;WSL_R_DES_FLORA                                                                                                                                                                                                                                         ;WSL_R_DES_FLORALIES                                    ;         1;U    ;085B1_3                       ;3085B1_312     ;B085-WSL_R_DES_FLORALIES                                    ;         1
30115B1_1_413 ;B30115-WSP_EGLISE_NOTRE_DAME                                                                                                                                                                                                                                   ;WSP_EGLISE_NOTRE_DAME                                                                                                                                                                                                                                   ;WSP_EGL_ND_R_H_VANDERMAE                               ;         1;U    ;100B1_1                       ;1100B1_120     ;B100-WSP_EGL_ND_R_H_VANDERMAE                               ;         1
30116F1_1_314 ;F30116-LEMBEEK_BEREND                                                                                                                                                                                                                                          ;LEMBEEK_BEREND                                                                                                                                                                                                                                          ;LEMBEEK_BERENDIES                                      ;         1;U    ;276F1_1                       ;1276F1_212     ;F276-LEMBEEK_BERENDIES                                      ;         1
30213B1_1_421 ;B30213-IXL_AV_MACAU                                                                                                                                                                                                                                            ;IXL_AV_MACAU                                                                                                                                                                                                                                            ;IXL_BORRENS                                            ;         1;U    ;400B1_1                       ;1400B1_419     ;B400-IXL_BORRENS                                            ;         1
30301A1_2_321 ;A30301-MORTSEL_AGFA                                                                                                                                                                                                                                            ;MORTSEL_AGFA                                                                                                                                                                                                                                            ;BERCHEM_FRUITHOFLAAN                                   ;         1;U    ;136A1_6                       ;6136A1_214     ;A136-BERCHEM_FRUITHOFLAAN                                   ;         1
30302F1_2_312 ;F30302-ZAV_HOGEWEI                                                                                                                                                                                                                                             ;ZAV_HOGEWEI                                                                                                                                                                                                                                             ;E40_ZAVENTEM                                           ;         1;U    ;364F1_2                       ;2364F1_212     ;F364-E40_ZAVENTEM                                           ;         1
30379B1_1_420 ;B30379-BXL_CHAUSSEE                                                                                                                                                                                                                                            ;BXL_CHAUSSEE                                                                                                                                                                                                                                            ;BXL_CHAUSSEE_HAECHT                                    ;         1;U    ;072B1_5                       ;5072B1_114     ;B072-BXL_CHAUSSEE_HAECHT                                    ;         1
30379L1_5_113 ;L30379-GRA_RUEDELAVENIR                                                                                                                                                                                                                                        ;GRA_RUEDELAVENIR                                                                                                                                                                                                                                        ;E42_A15_N637                                           ;         1;U    ;306L1_3                       ;3306L1_414     ;L306-E42_A15_N637                                           ;         1
30381L1_1_114 ;L30381-JEM_RUEDEJEMEPPE                                                                                                                                                                                                                                        ;JEM_RUEDEJEMEPPE                                                                                                                                                                                                                                        ;LIEGE_JEMEPPE                                          ;         1;U    ;404L1_1                       ;1404L1_312     ;L404-LIEGE_JEMEPPE                                          ;         1
30119F1_2_420 ;F30119-RO_GROOT_BIJGAARDEN                                                                                                                                                                                                                                     ;RO_GROOT_BIJGAARDEN                                                                                                                                                                                                                                     ;GRO_CARTOMILLS                                         ;         1;U    ;227F1_2                       ;2227F1_420     ;F227-GRO_CARTOMILLS                                         ;         1
30303G1_5_321 ;G30303-GEN_ANNONCIADENST                                                                                                                                                                                                                                       ;GEN_ANNONCIADENST                                                                                                                                                                                                                                       ;GT_CASINOPLEIN                                         ;         1;U    ;313G1_5                       ;5313G1_414     ;G313-GT_CASINOPLEIN                                         ;         1
30382L1_1_113 ;L30382-GRV_RUEPETRY                                                                                                                                                                                                                                            ;GRV_RUEPETRY                                                                                                                                                                                                                                            ;LIEGE_GRV_RUEPETR                                      ;         1;U    ;453L1_1                       ;1453L1_414     ;L453-LIEGE_GRV_RUEPETR                                      ;         1
30122N1_2_117 ;N30122-SAMBREVILLE_TRA                                                                                                                                                                                                                                         ;SAMBREVILLE_TRA                                                                                                                                                                                                                                         ;SAMBREVILLE_TRAFIC                                     ;         1;U    ;229N1_3                       ;3229N1_109     ;N229-SAMBREVILLE_TRAFIC                                     ;         1
30222A1_1_321 ;A30222-ANT_HOBOKEN_WEERSTANDS                                                                                                                                                                                                                                  ;ANT_HOBOKEN_WEERSTANDS                                                                                                                                                                                                                                  ;ANTW_HOBOKEN                                           ;         1;U    ;029A1_2                       ;2029A1_319     ;A029-ANTW_HOBOKEN                                           ;         1
30387L1_2_413 ;L30387-JUP_RUEDEBOISDEBREUX                                                                                                                                                                                                                                    ;JUP_RUEDEBOISDEBREUX                                                                                                                                                                                                                                    ;LIEGE_BRESSOUX                                         ;         1;U    ;398L1_2                       ;2398L1_414     ;L398-LIEGE_BRESSOUX                                         ;         1
30126B3_1_420 ;B30126-EUROPE_PARL_D4_D5_3G                                                                                                                                                                                                                                    ;EUROPE_PARL_D4_D5_3G                                                                                                                                                                                                                                    ;EUROPEAN_PARLIAMENT_D4D5                               ;         1;U    ;126B3_1                       ;1126B3_121     ;B126-EUROPEAN_PARLIAMENT_D4D5                               ;         1
30126H1_1_114 ;H30126-MECHELEN_MASS                                                                                                                                                                                                                                           ;MECHELEN_MASS                                                                                                                                                                                                                                           ;MECHELEN_AAN_DE_MASS                                   ;         1;U    ;186H1_2                       ;2186H1_213     ;H186-MECHELEN_AAN_DE_MASS                                   ;         1
30127B3_1_413 ;B30127-EC_SPA2_3G                                                                                                                                                                                                                                              ;EC_SPA2_3G                                                                                                                                                                                                                                              ;EC_SPA2                                                ;         1;U    ;127B3_1                       ;1127B3_212     ;B127-EC_SPA2                                                ;         1
30128B3_1_413 ;B30128-LEX_EUROPEAN_BUILD_3G                                                                                                                                                                                                                                   ;LEX_EUROPEAN_BUILD_3G                                                                                                                                                                                                                                   ;LEX_EUROPEAN_BUILDING                                  ;         1;U    ;128B3_1                       ;1128B3_121     ;B128-LEX_EUROPEAN_BUILDING                                  ;         1
30311L1_2_420 ;L30311-ANGLAIS                                                                                                                                                                                                                                                 ;ANGLAIS                                                                                                                                                                                                                                                 ;LIEGE_ANGLAIS                                          ;         1;U    ;402L1_1                       ;1402L1_220     ;L402-LIEGE_ANGLAIS                                          ;         1
30315F1_1_213 ;F30315-HEV_HEVER_PROXI                                                                                                                                                                                                                                         ;HEV_HEVER_PROXI                                                                                                                                                                                                                                         ;HEV_HEVER_PROXIMUS                                     ;         1;U    ;056F1_3                       ;3056F1_414     ;F056-HEV_HEVER_PROXIMUS                                     ;         1
30317F1_1_314 ;F30317-HEV_HEVE                                                                                                                                                                                                                                                ;HEV_HEVE                                                                                                                                                                                                                                                ;HEV_HEVER                                              ;         1;U    ;035F1_2                       ;2035F1_312     ;F035-HEV_HEVER                                              ;         1
30392C1_2_122 ;C30392-MAP_RUEHENRIDUNANT                                                                                                                                                                                                                                      ;MAP_RUEHENRIDUNANT                                                                                                                                                                                                                                      ;MARCHIENNE_AU_PONT_N579                                ;         1;U    ;287C1_2                       ;2287C1_313     ;C287-MARCHIENNE_AU_PONT_N579                                ;         1
30129H1_1_413 ;H30129-ST_TRUIDEN_EAST                                                                                                                                                                                                                                         ;ST_TRUIDEN_EAST                                                                                                                                                                                                                                         ;SINT_TRUIDEN_EAST                                      ;         1;U    ;091H1_2                       ;2091H1_114     ;H091-SINT_TRUIDEN_EAST                                      ;         1
30131B3_1_313 ;B30131-BEAULIEU_25_3G                                                                                                                                                                                                                                          ;BEAULIEU_25_3G                                                                                                                                                                                                                                          ;BEAULIEU_25                                            ;         1;U    ;131B3_1                       ;1131B3_212     ;B131-BEAULIEU_25                                            ;         1
30234F1_1_413 ;F30234-LEU_MICHOTTEPAR                                                                                                                                                                                                                                         ;LEU_MICHOTTEPAR                                                                                                                                                                                                                                         ;LEU_MICHOTTEPARK                                       ;         1;U    ;049F1_2                       ;2049F1_312     ;F049-LEU_MICHOTTEPARK                                       ;         1
30319F1_1_412 ;F30319-WAKKERZEE                                                                                                                                                                                                                                               ;WAKKERZEE                                                                                                                                                                                                                                               ;WAKKERZEEL                                             ;         1;U    ;064F1_2                       ;2064F1_312     ;F064-WAKKERZEEL                                             ;         1
30396G1_6_321 ;G30396-AAL_VRIJHEIDSTRAAT                                                                                                                                                                                                                                      ;AAL_VRIJHEIDSTRAAT                                                                                                                                                                                                                                      ;AALST                                                  ;         1;U    ;186G1_8                       ;8186G1_213     ;G186-AALST                                                  ;         1
30400G1_1_122 ;G30400-STNIKLAAS                                                                                                                                                                                                                                               ;STNIKLAAS                                                                                                                                                                                                                                               ;ST_NIKLAAS_CHARLOTTELN                                 ;         1;U    ;399G1_1                       ;1399G1_414     ;G399-ST_NIKLAAS_CHARLOTTELN                                 ;         1
30135L1_1_414 ;L30135-E313_A13_FEXE_SLINS                                                                                                                                                                                                                                     ;E313_A13_FEXE_SLINS                                                                                                                                                                                                                                     ;E313_A13_FEXHE_SLINS                                   ;         1;U    ;093L1_3                       ;3093L1_414     ;L093-E313_A13_FEXHE_SLINS                                   ;         1
30138B3_1_413 ;B30138-EC_JOSEPH_II_3G                                                                                                                                                                                                                                         ;EC_JOSEPH_II_3G                                                                                                                                                                                                                                         ;EC_JOSEPH_II                                           ;         1;U    ;138B3_1                       ;1138B3_212     ;B138-EC_JOSEPH_II                                           ;         1
30139N1_1_412 ;N30139-JEMEPPE_SAMBRE                                                                                                                                                                                                                                          ;JEMEPPE_SAMBRE                                                                                                                                                                                                                                          ;JEMEPPE_SUR_SAMBRE                                     ;         1;U    ;109N1_1                       ;1109N1_411     ;N109-JEMEPPE_SUR_SAMBRE                                     ;         1
30488O1_1_314 ;O30488-ROE_GITSESTRAAT                                                                                                                                                                                                                                         ;ROE_GITSESTRAAT                                                                                                                                                                                                                                         ;N32_ROESELARE                                          ;         1;U    ;438O1_1                       ;1438O1_113     ;O438-N32_ROESELARE                                          ;         1
30564L1_1_321 ;L30564-ENS_HAMEAUDUBOIS                                                                                                                                                                                                                                        ;ENS_HAMEAUDUBOIS                                                                                                                                                                                                                                        ;ENSIVAL                                                ;         1;U    ;214L1_1                       ;1214L1_414     ;L214-ENSIVAL                                                ;         1
30755C1_1_114 ;C30755-MOUSCRON_EST_DB                                                                                                                                                                                                                                         ;MOUSCRON_EST_DB                                                                                                                                                                                                                                         ;MOUSCRON_EST_DEBAVAY                                   ;         1;U    ;218C1_2                       ;2218C1_414     ;C218-MOUSCRON_EST_DEBAVAY                                   ;         1
30491H1_1_413 ;H30491-BRU_LENAERTSST                                                                                                                                                                                                                                          ;BRU_LENAERTSST                                                                                                                                                                                                                                          ;ORDINGEN                                               ;         1;U    ;218H1_2                       ;2218H1_213     ;H218-ORDINGEN                                               ;         1
30566C1_1_113 ;C30566-WAS_SENTIERDUBALLON                                                                                                                                                                                                                                     ;WAS_SENTIERDUBALLON                                                                                                                                                                                                                                     ;PATURAGES                                              ;         1;U    ;456C1_1                       ;1456C1_414     ;C456-PATURAGES                                              ;         1
30654F1_1_117 ;F30654-PIERVENSHOEK_TO                                                                                                                                                                                                                                         ;PIERVENSHOEK_TO                                                                                                                                                                                                                                         ;PIERVENSHOEK_TOYOTA                                    ;         1;U    ;058F1_5                       ;5058F1_117     ;F058-PIERVENSHOEK_TOYOTA                                    ;         1
30655B1_3_116 ;B30655-UCC_AV_FORT_JACO_CAPO                                                                                                                                                                                                                                   ;UCC_AV_FORT_JACO_CAPO                                                                                                                                                                                                                                   ;UCC_CH_WATERLOO_1359                                   ;         1;U    ;199B1_6                       ;6199B1_112     ;B199-UCC_CH_WATERLOO_1359                                   ;         1
30656C1_1_320 ;C30656-NIM_RUECLEROY                                                                                                                                                                                                                                           ;NIM_RUECLEROY                                                                                                                                                                                                                                           ;NIMY_CENTRE                                            ;         1;U    ;355C1_1                       ;1355C1_414     ;C355-NIMY_CENTRE                                            ;         1
30762G1_3_320 ;G30762-RON_FIERTELMEER                                                                                                                                                                                                                                         ;RON_FIERTELMEER                                                                                                                                                                                                                                         ;RON_ZONNESTRAAT                                        ;         1;U    ;391G1_3                       ;3391G1_320     ;G391-RON_ZONNESTRAAT                                        ;         1
30495G1_2_321 ;G30495-LOKEREN_NAASTV                                                                                                                                                                                                                                          ;LOKEREN_NAASTV                                                                                                                                                                                                                                          ;LOKEREN_NAASTVELD                                      ;         1;U    ;361G1_4                       ;4361G1_213     ;G361-LOKEREN_NAASTVELD                                      ;         1
30495H1_2_114 ;H30495-RIE_REEKERVELT                                                                                                                                                                                                                                          ;RIE_REEKERVELT                                                                                                                                                                                                                                          ;HERDEREN                                               ;         1;U    ;179H1_1                       ;1179H1_312     ;H179-HERDEREN                                               ;         1
30498F1_1_420 ;F30498-LEU_MINDERBROEDERSST                                                                                                                                                                                                                                    ;LEU_MINDERBROEDERSST                                                                                                                                                                                                                                    ;LEUVEN                                                 ;         1;U    ;380F1_5                       ;5380F1_312     ;F380-LEUVEN                                                 ;         1
30569G1_1_114 ;G30569-RUP_CENTRE                                                                                                                                                                                                                                              ;RUP_CENTRE                                                                                                                                                                                                                                              ;BAZEL                                                  ;         1;U    ;199G1                         ;1199G1_414     ;G199-BAZEL                                                  ;         1
30570B1_1_114 ;B30570-AUD_NENUPHAR                                                                                                                                                                                                                                            ;AUD_NENUPHAR                                                                                                                                                                                                                                            ;AUD_NENUPHARS                                          ;         1;U    ;217B1_5                       ;5217B1_212     ;B217-AUD_NENUPHARS                                          ;         1
30571C1_2_113 ;C30571-CUE_RUEDECIPLY                                                                                                                                                                                                                                          ;CUE_RUEDECIPLY                                                                                                                                                                                                                                          ;CUESMES                                                ;         1;U    ;403C1_2                       ;2403C1_414     ;C403-CUESMES                                                ;         1
30659L1_1_212 ;L30659-N63_NEUPRE_SUD                                                                                                                                                                                                                                          ;N63_NEUPRE_SUD                                                                                                                                                                                                                                          ;N63_LIEGE_NEUPRE_SOUTH                                 ;         1;U    ;486L1_2                       ;2486L1_411     ;L486-N63_LIEGE_NEUPRE_SOUTH                                 ;         1
30770A1_2_321 ;A30770-LIN_BOUWENSTRAAT                                                                                                                                                                                                                                        ;LIN_BOUWENSTRAAT                                                                                                                                                                                                                                        ;LINT_KMO                                               ;         1;U    ;466A1_2                       ;2466A1_214     ;A466-LINT_KMO                                               ;         1
30502C1_1_315 ;C30502-HGO_QUARTIERANGLAIS                                                                                                                                                                                                                                     ;HGO_QUARTIERANGLAIS                                                                                                                                                                                                                                     ;HOUDENG_GOEGNIES                                       ;         1;U    ;432C1_2                       ;2432C1_414     ;C432-HOUDENG_GOEGNIES                                       ;         1
30503G1_1_412 ;G30503-BAASRODE                                                                                                                                                                                                                                                ;BAASRODE                                                                                                                                                                                                                                                ;BAASRODE_N17                                           ;         1;U    ;384G1_1                       ;1384G1_312     ;G384-BAASRODE_N17                                           ;         1
30574O1_1_313 ;O30574-BLKENBERGE_STAT                                                                                                                                                                                                                                         ;BLKENBERGE_STAT                                                                                                                                                                                                                                         ;BLANKENBERGE_STAT                                      ;         1;U    ;175O1_2                       ;2175O1_313     ;O175-BLANKENBERGE_STAT                                      ;         1
30577C1_2     ;C30577-WAS_RAMPEDESECOLIERS                                                                                                                                                                                                                                    ;WAS_RAMPEDESECOLIERS                                                                                                                                                                                                                                    ;WARQUIGNIES                                            ;         1;U    ;298C1_2                       ;2298C1_404     ;C298-WARQUIGNIES                                            ;         1
30577O1_1_214 ;O30577-ST_ELLOOIS_VIJV                                                                                                                                                                                                                                         ;ST_ELLOOIS_VIJV                                                                                                                                                                                                                                         ;ST_ELLOOIS_VIJVE                                       ;         1;U    ;131O1_7                       ;7131O1_214     ;O131-ST_ELLOOIS_VIJVE                                       ;         1
30778L1_1_321 ;L30778-LIX_TIGE                                                                                                                                                                                                                                                ;LIX_TIGE                                                                                                                                                                                                                                                ;LIXHE_INDUSTRY                                         ;         1;U    ;279L1_1                       ;1279L1_414     ;L279-LIXHE_INDUSTRY                                         ;         1
30780B1_2_420 ;B30780-BXL_HOP_DES_E                                                                                                                                                                                                                                           ;BXL_HOP_DES_E                                                                                                                                                                                                                                           ;BXL_HOP_DES_ENFANTS                                    ;         1;U    ;078B1_4                       ;4078B1_420     ;B078-BXL_HOP_DES_ENFANTS                                    ;         1
30782B1_1_114 ;B30782-BXL_NVH_NEDER_OVER_H                                                                                                                                                                                                                                    ;BXL_NVH_NEDER_OVER_H                                                                                                                                                                                                                                    ;BXL_NVH_NEDER_OVER_H_VER                               ;         1;U    ;094B1_3                       ;3094B1_114     ;B094-BXL_NVH_NEDER_OVER_H_VER                               ;         1
30504L1_1_114 ;L30504-JEM_RUEEMILEROYER                                                                                                                                                                                                                                       ;JEM_RUEEMILEROYER                                                                                                                                                                                                                                       ;JEMEPPE_COCKERILL                                      ;         1;U    ;495L1_6                       ;6495L1_414     ;L495-JEMEPPE_COCKERILL                                      ;         1
30670L1_1_315 ;L30670-E42_A15_VILLERS                                                                                                                                                                                                                                         ;E42_A15_VILLERS                                                                                                                                                                                                                                         ;E42_A15_VILLERS_LE_BOUIL                               ;         1;U    ;057L1_2                       ;2057L1_118     ;L057-E42_A15_VILLERS_LE_BOUIL                               ;         1
30671L1_1_315 ;L30671-E25_A26_BEAUFAY                                                                                                                                                                                                                                         ;E25_A26_BEAUFAY                                                                                                                                                                                                                                         ;E25_A26_BEAUFAYS                                       ;         1;U    ;058L1_1                       ;1058L1_414     ;L058-E25_A26_BEAUFAYS                                       ;         1
